Week Ending Date,State,State Abbreviation,Median Number,Lower Bound,Upper Bound,Outcome,MMWR Year,MMWR Week,Rolling 4-Week Mean,Rolling 4-Week Lower,Rolling 4-Week Upper
03/23/2019,Arizona,AZ,26.74,21.14,33.56,Suicide,2019,12,26.07,20.59,32.75
03/30/2019,Arizona,AZ,30.85,24.55,38.47,Suicide,2019,13,28.10,22.26,35.18
04/06/2019,Arizona,AZ,31.06,24.72,38.71,Suicide,2019,14,28.83,22.87,36.05
04/13/2019,Arizona,AZ,28.30,22.43,35.42,Suicide,2019,15,29.24,23.21,36.54
04/20/2019,Arizona,AZ,28.74,22.79,35.95,Suicide,2019,16,29.74,23.62,37.14
04/27/2019,Arizona,AZ,27.80,22.01,34.82,Suicide,2019,17,28.97,22.99,36.23
05/04/2019,Arizona,AZ,27.84,22.05,34.88,Suicide,2019,18,28.17,22.32,35.27
05/11/2019,Arizona,AZ,29.39,23.34,36.74,Suicide,2019,19,28.44,22.55,35.60
05/18/2019,Arizona,AZ,30.64,24.37,38.22,Suicide,2019,20,28.92,22.94,36.17
05/25/2019,Arizona,AZ,25.25,19.91,31.77,Suicide,2019,21,28.28,22.42,35.40
06/01/2019,Arizona,AZ,29.30,23.26,36.63,Suicide,2019,22,28.65,22.72,35.84
06/08/2019,Arizona,AZ,30.29,24.08,37.80,Suicide,2019,23,28.87,22.91,36.10
06/15/2019,Arizona,AZ,27.73,21.96,34.74,Suicide,2019,24,28.14,22.30,35.23
06/22/2019,Arizona,AZ,29.04,23.04,36.31,Suicide,2019,25,29.09,23.09,36.37
06/29/2019,Arizona,AZ,28.82,22.86,36.05,Suicide,2019,26,28.97,22.99,36.23
07/06/2019,Arizona,AZ,28.30,22.43,35.43,Suicide,2019,27,28.47,22.57,35.63
07/13/2019,Arizona,AZ,30.85,24.54,38.47,Suicide,2019,28,29.25,23.22,36.56
07/20/2019,Arizona,AZ,25.74,20.32,32.35,Suicide,2019,29,28.43,22.54,35.57
07/27/2019,Arizona,AZ,31.02,24.69,38.67,Suicide,2019,30,28.98,23.00,36.23
08/03/2019,Arizona,AZ,25.28,19.94,31.81,Suicide,2019,31,28.22,22.37,35.32
08/10/2019,Arizona,AZ,28.70,22.76,35.90,Suicide,2019,32,27.69,21.93,34.68
08/17/2019,Arizona,AZ,25.91,20.45,32.55,Suicide,2019,33,27.73,21.96,34.73
08/24/2019,Arizona,AZ,26.37,20.84,33.11,Suicide,2019,34,26.56,21.00,33.34
08/31/2019,Arizona,AZ,26.25,20.74,32.97,Suicide,2019,35,26.81,21.20,33.63
09/07/2019,Arizona,AZ,27.36,21.65,34.29,Suicide,2019,36,26.47,20.92,33.23
09/14/2019,Arizona,AZ,28.96,22.98,36.21,Suicide,2019,37,27.23,21.55,34.14
09/21/2019,Arizona,AZ,26.70,21.11,33.51,Suicide,2019,38,27.32,21.62,34.25
09/28/2019,Arizona,AZ,25.66,20.25,32.26,Suicide,2019,39,27.17,21.50,34.07
10/05/2019,Arizona,AZ,27.76,21.99,34.78,Suicide,2019,40,27.27,21.58,34.19
10/12/2019,Arizona,AZ,23.98,18.87,30.23,Suicide,2019,41,26.03,20.56,32.70
10/19/2019,Arizona,AZ,26.12,20.63,32.81,Suicide,2019,42,25.88,20.43,32.52
10/26/2019,Arizona,AZ,24.90,19.63,31.34,Suicide,2019,43,25.69,20.28,32.29
11/02/2019,Arizona,AZ,26.40,20.86,33.14,Suicide,2019,44,25.35,19.99,31.88
11/09/2019,Arizona,AZ,26.55,20.98,33.33,Suicide,2019,45,25.99,20.52,32.66
11/16/2019,Arizona,AZ,25.07,19.76,31.55,Suicide,2019,46,25.73,20.31,32.34
11/23/2019,Arizona,AZ,26.34,20.81,33.08,Suicide,2019,47,26.09,20.60,32.78
11/30/2019,Arizona,AZ,23.24,18.27,29.35,Suicide,2019,48,25.30,19.96,31.83
12/07/2019,Arizona,AZ,24.81,19.56,31.24,Suicide,2019,49,24.87,19.60,31.31
12/14/2019,Arizona,AZ,25.68,20.27,32.29,Suicide,2019,50,25.02,19.73,31.49
12/21/2019,Arizona,AZ,21.01,16.44,26.63,Suicide,2019,51,23.69,18.63,29.88
12/28/2019,Arizona,AZ,20.30,15.86,25.77,Suicide,2019,52,22.95,18.03,28.98
01/04/2020,Arizona,AZ,25.35,19.99,31.88,Suicide,2020,1,23.08,18.14,29.14
01/11/2020,Arizona,AZ,28.26,22.39,35.37,Suicide,2020,2,23.73,18.67,29.91
01/18/2020,Arizona,AZ,29.34,23.29,36.68,Suicide,2020,3,25.81,20.39,32.43
01/25/2020,Arizona,AZ,26.19,20.68,32.90,Suicide,2020,4,27.28,21.59,34.21
02/01/2020,Arizona,AZ,24.37,19.19,30.70,Suicide,2020,5,27.04,21.39,33.91
02/08/2020,Arizona,AZ,24.00,18.89,30.26,Suicide,2020,6,25.97,20.51,32.63
02/15/2020,Arizona,AZ,23.98,18.87,30.24,Suicide,2020,7,24.63,19.41,31.02
02/22/2020,Arizona,AZ,26.95,21.32,33.81,Suicide,2020,8,24.83,19.57,31.25
02/29/2020,Arizona,AZ,27.99,22.17,35.06,Suicide,2020,9,25.73,20.31,32.34
03/07/2020,Arizona,AZ,26.34,20.81,33.07,Suicide,2020,10,26.32,20.79,33.05
03/14/2020,Arizona,AZ,29.31,23.27,36.63,Suicide,2020,11,27.65,21.89,34.64
03/21/2020,Arizona,AZ,29.30,23.25,36.63,Suicide,2020,12,28.23,22.38,35.35
03/28/2020,Arizona,AZ,25.09,19.78,31.59,Suicide,2020,13,27.51,21.78,34.48
04/04/2020,Arizona,AZ,24.15,19.01,30.44,Suicide,2020,14,26.96,21.33,33.82
04/11/2020,Arizona,AZ,25.78,20.34,32.41,Suicide,2020,15,26.08,20.60,32.77
04/18/2020,Arizona,AZ,23.13,18.17,29.21,Suicide,2020,16,24.54,19.33,30.91
04/25/2020,Arizona,AZ,23.78,18.70,29.99,Suicide,2020,17,24.21,19.06,30.51
05/02/2020,Arizona,AZ,23.38,18.38,29.52,Suicide,2020,18,24.02,18.90,30.28
05/09/2020,Arizona,AZ,25.04,19.74,31.52,Suicide,2020,19,23.83,18.75,30.06
05/16/2020,Arizona,AZ,22.10,17.33,27.96,Suicide,2020,20,23.57,18.54,29.75
05/23/2020,Arizona,AZ,25.66,20.25,32.27,Suicide,2020,21,24.05,18.93,30.32
05/30/2020,Arizona,AZ,23.07,18.12,29.13,Suicide,2020,22,23.97,18.86,30.22
06/06/2020,Arizona,AZ,25.89,20.44,32.54,Suicide,2020,23,24.18,19.04,30.47
06/13/2020,Arizona,AZ,24.02,18.91,30.28,Suicide,2020,24,24.66,19.43,31.05
06/20/2020,Arizona,AZ,29.25,23.22,36.57,Suicide,2020,25,25.56,20.17,32.13
06/27/2020,Arizona,AZ,24.73,19.48,31.13,Suicide,2020,26,25.97,20.51,32.63
07/04/2020,Arizona,AZ,26.95,21.31,33.80,Suicide,2020,27,26.24,20.73,32.95
07/11/2020,Arizona,AZ,24.59,19.37,30.97,Suicide,2020,28,26.38,20.85,33.12
07/18/2020,Arizona,AZ,29.84,23.71,37.27,Suicide,2020,29,26.53,20.97,33.29
07/25/2020,Arizona,AZ,26.88,21.25,33.72,Suicide,2020,30,27.06,21.41,33.94
08/01/2020,Arizona,AZ,27.08,21.42,33.96,Suicide,2020,31,27.10,21.44,33.98
08/08/2020,Arizona,AZ,27.34,21.63,34.28,Suicide,2020,32,27.78,22.00,34.81
08/15/2020,Arizona,AZ,24.56,19.35,30.94,Suicide,2020,33,26.46,20.91,33.22
08/22/2020,Arizona,AZ,26.56,20.99,33.34,Suicide,2020,34,26.38,20.85,33.13
08/29/2020,Arizona,AZ,31.30,24.92,39.02,Suicide,2020,35,27.44,21.72,34.39
09/05/2020,Arizona,AZ,31.12,24.77,38.80,Suicide,2020,36,28.39,22.51,35.52
09/12/2020,Arizona,AZ,24.94,19.66,31.39,Suicide,2020,37,28.48,22.58,35.64
09/19/2020,Arizona,AZ,25.71,20.29,32.32,Suicide,2020,38,28.27,22.41,35.38
09/26/2020,Arizona,AZ,29.13,23.11,36.42,Suicide,2020,39,27.72,21.96,34.73
10/03/2020,Arizona,AZ,24.46,19.27,30.81,Suicide,2020,40,26.06,20.58,32.74
10/10/2020,Arizona,AZ,26.94,21.30,33.80,Suicide,2020,41,26.56,20.99,33.34
10/17/2020,Arizona,AZ,24.87,19.60,31.32,Suicide,2020,42,26.35,20.82,33.09
10/24/2020,Arizona,AZ,25.97,20.51,32.64,Suicide,2020,43,25.56,20.17,32.14
10/31/2020,Arizona,AZ,23.92,18.82,30.16,Suicide,2020,44,25.43,20.06,31.98
11/07/2020,Arizona,AZ,26.14,20.65,32.85,Suicide,2020,45,25.23,19.89,31.74
11/14/2020,Arizona,AZ,24.88,19.61,31.32,Suicide,2020,46,25.23,19.90,31.74
11/21/2020,Arizona,AZ,23.04,18.10,29.10,Suicide,2020,47,24.50,19.30,30.86
11/28/2020,Arizona,AZ,26.77,21.17,33.60,Suicide,2020,48,25.21,19.88,31.72
12/05/2020,Arizona,AZ,24.41,19.22,30.75,Suicide,2020,49,24.78,19.53,31.20
12/12/2020,Arizona,AZ,22.17,17.39,28.04,Suicide,2020,50,24.10,18.97,30.38
12/19/2020,Arizona,AZ,23.91,18.81,30.16,Suicide,2020,51,24.32,19.15,30.64
12/26/2020,Arizona,AZ,24.12,18.98,30.40,Suicide,2020,52,23.65,18.60,29.84
01/02/2021,Arizona,AZ,27.23,21.54,34.14,Suicide,2020,53,24.36,19.18,30.69
01/09/2021,Arizona,AZ,24.17,19.03,30.48,Suicide,2021,1,24.86,19.59,31.30
01/16/2021,Arizona,AZ,24.43,19.24,30.79,Suicide,2021,2,24.99,19.70,31.45
01/23/2021,Arizona,AZ,24.34,19.14,30.70,Suicide,2021,3,25.04,19.74,31.53
01/02/2016,Arizona,AZ,,,,Transportation-related,2015,52,,,
01/09/2016,Arizona,AZ,14.68,10.87,19.60,Transportation-related,2016,1,,,
01/16/2016,Arizona,AZ,19.77,14.88,25.96,Transportation-related,2016,2,,,
01/23/2016,Arizona,AZ,16.23,12.09,21.53,Transportation-related,2016,3,14.04,10.42,18.70
01/30/2016,Arizona,AZ,18.48,13.86,24.35,Transportation-related,2016,4,17.29,12.92,22.86
02/06/2016,Arizona,AZ,14.92,11.07,19.88,Transportation-related,2016,5,17.35,12.97,22.93
02/13/2016,Arizona,AZ,16.03,11.93,21.28,Transportation-related,2016,6,16.41,12.24,21.76
02/20/2016,Arizona,AZ,19.79,14.90,25.97,Transportation-related,2016,7,17.31,12.94,22.87
02/27/2016,Arizona,AZ,17.95,13.44,23.68,Transportation-related,2016,8,17.17,12.83,22.70
03/05/2016,Arizona,AZ,19.85,14.95,26.05,Transportation-related,2016,9,18.40,13.80,24.25
03/12/2016,Arizona,AZ,18.27,13.69,24.08,Transportation-related,2016,10,18.96,14.25,24.95
03/19/2016,Arizona,AZ,18.26,13.69,24.07,Transportation-related,2016,11,18.58,13.94,24.47
03/26/2016,Arizona,AZ,23.16,17.59,30.12,Transportation-related,2016,12,19.89,14.98,26.08
04/02/2016,Arizona,AZ,21.58,16.33,28.18,Transportation-related,2016,13,20.32,15.33,26.61
04/09/2016,Arizona,AZ,23.84,18.14,30.95,Transportation-related,2016,14,21.71,16.44,28.33
04/16/2016,Arizona,AZ,20.51,15.47,26.86,Transportation-related,2016,15,22.27,16.88,29.03
04/23/2016,Arizona,AZ,20.29,15.29,26.58,Transportation-related,2016,16,21.55,16.31,28.14
04/30/2016,Arizona,AZ,20.87,15.76,27.31,Transportation-related,2016,17,21.38,16.17,27.92
05/07/2016,Arizona,AZ,20.37,15.36,26.69,Transportation-related,2016,18,20.51,15.47,26.86
05/14/2016,Arizona,AZ,19.12,14.37,25.14,Transportation-related,2016,19,20.16,15.20,26.43
05/21/2016,Arizona,AZ,22.49,17.05,29.29,Transportation-related,2016,20,20.71,15.64,27.11
05/28/2016,Arizona,AZ,19.43,14.61,25.51,Transportation-related,2016,21,20.35,15.35,26.66
06/04/2016,Arizona,AZ,23.14,17.58,30.08,Transportation-related,2016,22,21.05,15.90,27.51
06/11/2016,Arizona,AZ,22.39,16.97,29.16,Transportation-related,2016,23,21.86,16.55,28.51
06/18/2016,Arizona,AZ,27.27,20.92,35.11,Transportation-related,2016,24,23.06,17.52,29.97
06/25/2016,Arizona,AZ,23.16,17.60,30.11,Transportation-related,2016,25,23.99,18.27,31.12
07/02/2016,Arizona,AZ,25.72,19.67,33.23,Transportation-related,2016,26,24.64,18.79,31.90
07/09/2016,Arizona,AZ,25.75,19.69,33.27,Transportation-related,2016,27,25.48,19.47,32.93
07/16/2016,Arizona,AZ,21.74,16.45,28.37,Transportation-related,2016,28,24.09,18.35,31.24
07/23/2016,Arizona,AZ,21.03,15.89,27.49,Transportation-related,2016,29,23.56,17.92,30.59
07/30/2016,Arizona,AZ,20.93,15.81,27.37,Transportation-related,2016,30,22.36,16.96,29.12
08/06/2016,Arizona,AZ,22.57,17.12,29.39,Transportation-related,2016,31,21.57,16.32,28.15
08/13/2016,Arizona,AZ,22.46,17.03,29.24,Transportation-related,2016,32,21.75,16.46,28.37
08/20/2016,Arizona,AZ,19.93,15.01,26.14,Transportation-related,2016,33,21.47,16.24,28.04
08/27/2016,Arizona,AZ,18.80,14.11,24.73,Transportation-related,2016,34,20.94,15.82,27.37
09/03/2016,Arizona,AZ,25.09,19.15,32.46,Transportation-related,2016,35,21.57,16.33,28.14
09/10/2016,Arizona,AZ,23.87,18.16,30.97,Transportation-related,2016,36,21.92,16.61,28.57
09/17/2016,Arizona,AZ,22.89,17.38,29.77,Transportation-related,2016,37,22.66,17.20,29.48
09/24/2016,Arizona,AZ,25.60,19.57,33.08,Transportation-related,2016,38,24.36,18.57,31.57
10/01/2016,Arizona,AZ,24.28,18.50,31.47,Transportation-related,2016,39,24.16,18.40,31.33
10/08/2016,Arizona,AZ,22.21,16.83,28.94,Transportation-related,2016,40,23.74,18.07,30.82
10/15/2016,Arizona,AZ,21.92,16.60,28.59,Transportation-related,2016,41,23.50,17.87,30.52
10/22/2016,Arizona,AZ,22.57,17.12,29.38,Transportation-related,2016,42,22.74,17.26,29.59
10/29/2016,Arizona,AZ,25.41,19.41,32.85,Transportation-related,2016,43,23.02,17.49,29.94
11/05/2016,Arizona,AZ,20.03,15.09,26.26,Transportation-related,2016,44,22.48,17.05,29.27
11/12/2016,Arizona,AZ,24.78,18.90,32.09,Transportation-related,2016,45,23.20,17.63,30.14
11/19/2016,Arizona,AZ,23.03,17.49,29.95,Transportation-related,2016,46,23.31,17.72,30.29
11/26/2016,Arizona,AZ,21.30,16.10,27.82,Transportation-related,2016,47,22.29,16.90,29.03
12/03/2016,Arizona,AZ,20.40,15.39,26.72,Transportation-related,2016,48,22.38,16.97,29.15
12/10/2016,Arizona,AZ,20.21,15.23,26.48,Transportation-related,2016,49,21.24,16.05,27.74
12/17/2016,Arizona,AZ,17.83,13.35,23.54,Transportation-related,2016,50,19.94,15.02,26.14
12/24/2016,Arizona,AZ,18.89,14.19,24.85,Transportation-related,2016,51,19.33,14.54,25.40
12/31/2016,Arizona,AZ,22.16,16.79,28.89,Transportation-related,2016,52,19.77,14.89,25.94
01/07/2017,Arizona,AZ,20.46,15.43,26.80,Transportation-related,2017,1,19.84,14.94,26.02
01/14/2017,Arizona,AZ,20.16,15.19,26.43,Transportation-related,2017,2,20.42,15.40,26.74
01/21/2017,Arizona,AZ,22.69,17.22,29.55,Transportation-related,2017,3,21.37,16.16,27.92
01/28/2017,Arizona,AZ,18.25,13.68,24.05,Transportation-related,2017,4,20.39,15.38,26.71
02/04/2017,Arizona,AZ,16.76,12.50,22.19,Transportation-related,2017,5,19.46,14.65,25.56
02/11/2017,Arizona,AZ,19.40,14.59,25.49,Transportation-related,2017,6,19.27,14.50,25.32
02/18/2017,Arizona,AZ,20.72,15.64,27.13,Transportation-related,2017,7,18.78,14.10,24.72
02/25/2017,Arizona,AZ,18.74,14.07,24.66,Transportation-related,2017,8,18.90,14.20,24.87
03/04/2017,Arizona,AZ,17.27,12.91,22.83,Transportation-related,2017,9,19.03,14.30,25.03
03/11/2017,Arizona,AZ,19.73,14.85,25.90,Transportation-related,2017,10,19.12,14.37,25.13
03/18/2017,Arizona,AZ,18.12,13.58,23.90,Transportation-related,2017,11,18.46,13.85,24.32
03/25/2017,Arizona,AZ,22.85,17.35,29.74,Transportation-related,2017,12,19.49,14.67,25.59
04/01/2017,Arizona,AZ,18.94,14.23,24.92,Transportation-related,2017,13,19.91,15.00,26.11
04/08/2017,Arizona,AZ,21.43,16.21,27.99,Transportation-related,2017,14,20.34,15.34,26.64
04/15/2017,Arizona,AZ,22.22,16.84,28.96,Transportation-related,2017,15,21.36,16.16,27.90
04/22/2017,Arizona,AZ,20.13,15.17,26.39,Transportation-related,2017,16,20.68,15.61,27.07
04/29/2017,Arizona,AZ,22.67,17.20,29.51,Transportation-related,2017,17,21.61,16.35,28.21
05/06/2017,Arizona,AZ,23.08,17.53,30.02,Transportation-related,2017,18,22.03,16.69,28.72
05/13/2017,Arizona,AZ,23.11,17.56,30.05,Transportation-related,2017,19,22.25,16.86,28.99
05/20/2017,Arizona,AZ,21.79,16.49,28.42,Transportation-related,2017,20,22.66,17.20,29.50
05/27/2017,Arizona,AZ,23.67,18.00,30.73,Transportation-related,2017,21,22.91,17.40,29.81
06/03/2017,Arizona,AZ,24.24,18.46,31.43,Transportation-related,2017,22,23.20,17.63,30.16
06/10/2017,Arizona,AZ,23.66,18.00,30.72,Transportation-related,2017,23,23.34,17.74,30.33
06/17/2017,Arizona,AZ,22.84,17.34,29.72,Transportation-related,2017,24,23.60,17.95,30.65
06/24/2017,Arizona,AZ,20.50,15.47,26.84,Transportation-related,2017,25,22.81,17.32,29.68
07/01/2017,Arizona,AZ,22.79,17.30,29.65,Transportation-related,2017,26,22.45,17.03,29.23
07/08/2017,Arizona,AZ,24.61,18.77,31.87,Transportation-related,2017,27,22.69,17.22,29.52
07/15/2017,Arizona,AZ,25.44,19.43,32.88,Transportation-related,2017,28,23.34,17.74,30.31
07/22/2017,Arizona,AZ,20.98,15.85,27.43,Transportation-related,2017,29,23.46,17.84,30.46
07/29/2017,Arizona,AZ,23.44,17.82,30.45,Transportation-related,2017,30,23.62,17.97,30.66
08/05/2017,Arizona,AZ,23.21,17.64,30.17,Transportation-related,2017,31,23.27,17.69,30.24
08/12/2017,Arizona,AZ,21.25,16.06,27.76,Transportation-related,2017,32,22.22,16.84,28.96
08/19/2017,Arizona,AZ,20.28,15.29,26.57,Transportation-related,2017,33,22.05,16.70,28.74
08/26/2017,Arizona,AZ,21.14,15.98,27.63,Transportation-related,2017,34,21.47,16.24,28.03
09/02/2017,Arizona,AZ,22.07,16.72,28.77,Transportation-related,2017,35,21.19,16.01,27.68
09/09/2017,Arizona,AZ,21.42,16.20,27.97,Transportation-related,2017,36,21.23,16.05,27.74
09/16/2017,Arizona,AZ,22.34,16.94,29.10,Transportation-related,2017,37,21.74,16.46,28.37
09/23/2017,Arizona,AZ,27.20,20.87,35.02,Transportation-related,2017,38,23.26,17.68,30.22
09/30/2017,Arizona,AZ,24.18,18.42,31.36,Transportation-related,2017,39,23.79,18.10,30.86
10/07/2017,Arizona,AZ,22.56,17.11,29.37,Transportation-related,2017,40,24.07,18.33,31.21
10/14/2017,Arizona,AZ,21.95,16.62,28.62,Transportation-related,2017,41,23.97,18.26,31.09
10/21/2017,Arizona,AZ,25.20,19.24,32.60,Transportation-related,2017,42,23.47,17.85,30.49
10/28/2017,Arizona,AZ,25.07,19.14,32.44,Transportation-related,2017,43,23.70,18.03,30.76
11/04/2017,Arizona,AZ,23.57,17.92,30.61,Transportation-related,2017,44,23.95,18.23,31.07
11/11/2017,Arizona,AZ,21.81,16.52,28.46,Transportation-related,2017,45,23.91,18.20,31.03
11/18/2017,Arizona,AZ,19.31,14.52,25.37,Transportation-related,2017,46,22.44,17.02,29.22
11/25/2017,Arizona,AZ,23.13,17.57,30.07,Transportation-related,2017,47,21.96,16.63,28.63
12/02/2017,Arizona,AZ,21.99,16.65,28.67,Transportation-related,2017,48,21.56,16.31,28.15
12/09/2017,Arizona,AZ,18.92,14.21,24.88,Transportation-related,2017,49,20.84,15.74,27.25
12/16/2017,Arizona,AZ,21.09,15.93,27.57,Transportation-related,2017,50,21.28,16.09,27.80
12/23/2017,Arizona,AZ,27.11,20.79,34.92,Transportation-related,2017,51,22.28,16.90,29.01
12/30/2017,Arizona,AZ,22.17,16.80,28.90,Transportation-related,2017,52,22.32,16.93,29.07
01/06/2018,Arizona,AZ,22.62,17.16,29.46,Transportation-related,2018,1,23.25,17.67,30.21
01/13/2018,Arizona,AZ,24.60,18.75,31.88,Transportation-related,2018,2,24.13,18.37,31.29
01/20/2018,Arizona,AZ,18.67,14.01,24.58,Transportation-related,2018,3,22.02,16.68,28.71
01/27/2018,Arizona,AZ,21.12,15.96,27.62,Transportation-related,2018,4,21.75,16.47,28.39
02/03/2018,Arizona,AZ,17.72,13.26,23.41,Transportation-related,2018,5,20.53,15.50,26.87
02/10/2018,Arizona,AZ,23.19,17.61,30.16,Transportation-related,2018,6,20.18,15.21,26.44
02/17/2018,Arizona,AZ,19.48,14.65,25.59,Transportation-related,2018,7,20.38,15.37,26.69
02/24/2018,Arizona,AZ,18.95,14.23,24.93,Transportation-related,2018,8,19.84,14.94,26.02
03/03/2018,Arizona,AZ,19.30,14.51,25.37,Transportation-related,2018,9,20.23,15.25,26.51
03/10/2018,Arizona,AZ,20.25,15.26,26.54,Transportation-related,2018,10,19.49,14.66,25.60
03/17/2018,Arizona,AZ,20.75,15.66,27.15,Transportation-related,2018,11,19.81,14.92,26.00
03/24/2018,Arizona,AZ,19.53,14.69,25.66,Transportation-related,2018,12,19.96,15.03,26.18
03/31/2018,Arizona,AZ,20.34,15.33,26.66,Transportation-related,2018,13,20.22,15.24,26.50
04/07/2018,Arizona,AZ,20.46,15.43,26.80,Transportation-related,2018,14,20.27,15.28,26.57
04/14/2018,Arizona,AZ,25.78,19.71,33.32,Transportation-related,2018,15,21.53,16.29,28.11
04/21/2018,Arizona,AZ,18.46,13.84,24.32,Transportation-related,2018,16,21.26,16.08,27.78
04/28/2018,Arizona,AZ,23.65,17.99,30.72,Transportation-related,2018,17,22.09,16.74,28.79
05/05/2018,Arizona,AZ,22.15,16.78,28.87,Transportation-related,2018,18,22.51,17.08,29.31
05/12/2018,Arizona,AZ,21.56,16.31,28.14,Transportation-related,2018,19,21.45,16.23,28.01
05/19/2018,Arizona,AZ,22.72,17.24,29.58,Transportation-related,2018,20,22.52,17.08,29.33
05/26/2018,Arizona,AZ,22.51,17.07,29.32,Transportation-related,2018,21,22.24,16.85,28.98
06/02/2018,Arizona,AZ,20.45,15.43,26.78,Transportation-related,2018,22,21.81,16.51,28.45
06/09/2018,Arizona,AZ,22.60,17.15,29.42,Transportation-related,2018,23,22.07,16.72,28.77
06/16/2018,Arizona,AZ,25.98,19.88,33.55,Transportation-related,2018,24,22.89,17.38,29.77
06/23/2018,Arizona,AZ,20.40,15.38,26.71,Transportation-related,2018,25,22.36,16.96,29.12
06/30/2018,Arizona,AZ,23.22,17.64,30.18,Transportation-related,2018,26,23.05,17.51,29.97
07/07/2018,Arizona,AZ,20.70,15.63,27.09,Transportation-related,2018,27,22.58,17.13,29.38
07/14/2018,Arizona,AZ,23.54,17.90,30.58,Transportation-related,2018,28,21.97,16.64,28.64
07/21/2018,Arizona,AZ,25.54,19.52,33.01,Transportation-related,2018,29,23.25,17.67,30.21
07/28/2018,Arizona,AZ,19.61,14.75,25.73,Transportation-related,2018,30,22.35,16.95,29.10
08/04/2018,Arizona,AZ,21.57,16.32,28.15,Transportation-related,2018,31,22.56,17.12,29.37
08/11/2018,Arizona,AZ,19.42,14.60,25.50,Transportation-related,2018,32,21.53,16.30,28.10
08/18/2018,Arizona,AZ,18.59,13.95,24.47,Transportation-related,2018,33,19.79,14.90,25.96
08/25/2018,Arizona,AZ,26.56,20.34,34.26,Transportation-related,2018,34,21.53,16.30,28.09
09/01/2018,Arizona,AZ,21.74,16.46,28.37,Transportation-related,2018,35,21.58,16.34,28.15
09/08/2018,Arizona,AZ,24.73,18.86,32.02,Transportation-related,2018,36,22.91,17.40,29.78
09/15/2018,Arizona,AZ,23.07,17.52,30.00,Transportation-related,2018,37,24.03,18.30,31.16
09/22/2018,Arizona,AZ,27.01,20.71,34.79,Transportation-related,2018,38,24.14,18.39,31.30
09/29/2018,Arizona,AZ,26.40,20.21,34.05,Transportation-related,2018,39,25.30,19.33,32.72
10/06/2018,Arizona,AZ,21.02,15.88,27.47,Transportation-related,2018,40,24.37,18.58,31.58
10/13/2018,Arizona,AZ,21.85,16.54,28.50,Transportation-related,2018,41,24.07,18.34,31.20
10/20/2018,Arizona,AZ,25.62,19.58,33.12,Transportation-related,2018,42,23.72,18.05,30.79
10/27/2018,Arizona,AZ,22.97,17.44,29.87,Transportation-related,2018,43,22.87,17.36,29.74
11/03/2018,Arizona,AZ,18.52,13.89,24.38,Transportation-related,2018,44,22.24,16.86,28.97
11/10/2018,Arizona,AZ,22.74,17.26,29.60,Transportation-related,2018,45,22.46,17.04,29.24
11/17/2018,Arizona,AZ,20.94,15.81,27.38,Transportation-related,2018,46,21.29,16.10,27.81
11/24/2018,Arizona,AZ,20.34,15.34,26.65,Transportation-related,2018,47,20.63,15.57,27.00
12/01/2018,Arizona,AZ,17.31,12.94,22.89,Transportation-related,2018,48,20.33,15.34,26.63
12/08/2018,Arizona,AZ,18.22,13.66,24.02,Transportation-related,2018,49,19.20,14.44,25.24
12/15/2018,Arizona,AZ,22.94,17.42,29.86,Transportation-related,2018,50,19.71,14.84,25.85
12/22/2018,Arizona,AZ,24.65,18.79,31.94,Transportation-related,2018,51,20.78,15.70,27.18
12/29/2018,Arizona,AZ,18.04,13.52,23.80,Transportation-related,2018,52,20.97,15.85,27.40
01/05/2019,Arizona,AZ,19.92,15.00,26.13,Transportation-related,2019,1,21.39,16.18,27.93
01/12/2019,Arizona,AZ,22.50,17.06,29.31,Transportation-related,2019,2,21.28,16.09,27.79
01/19/2019,Arizona,AZ,19.94,15.01,26.16,Transportation-related,2019,3,20.10,15.15,26.35
01/26/2019,Arizona,AZ,18.06,13.53,23.83,Transportation-related,2019,4,20.10,15.15,26.36
02/02/2019,Arizona,AZ,18.39,13.79,24.24,Transportation-related,2019,5,19.72,14.85,25.88
02/09/2019,Arizona,AZ,16.33,12.17,21.66,Transportation-related,2019,6,18.18,13.63,23.97
02/16/2019,Arizona,AZ,16.43,12.25,21.78,Transportation-related,2019,7,17.30,12.93,22.88
02/23/2019,Arizona,AZ,22.74,17.25,29.62,Transportation-related,2019,8,18.47,13.86,24.32
03/02/2019,Arizona,AZ,19.31,14.52,25.38,Transportation-related,2019,9,18.70,14.04,24.61
03/09/2019,Arizona,AZ,18.10,13.56,23.87,Transportation-related,2019,10,19.14,14.39,25.17
03/16/2019,Arizona,AZ,18.74,14.06,24.67,Transportation-related,2019,11,19.72,14.85,25.89
03/23/2019,Arizona,AZ,21.91,16.59,28.59,Transportation-related,2019,12,19.51,14.68,25.63
03/30/2019,Arizona,AZ,17.92,13.42,23.64,Transportation-related,2019,13,19.16,14.41,25.19
04/06/2019,Arizona,AZ,22.57,17.12,29.40,Transportation-related,2019,14,20.28,15.30,26.57
04/13/2019,Arizona,AZ,25.31,19.32,32.74,Transportation-related,2019,15,21.92,16.61,28.59
04/20/2019,Arizona,AZ,18.74,14.07,24.67,Transportation-related,2019,16,21.13,15.98,27.61
04/27/2019,Arizona,AZ,23.92,18.20,31.04,Transportation-related,2019,17,22.63,17.18,29.46
